,transcript,length,effective_length,expected_counts,tpm
3345,ENST00000535878,1387,1188,0,0.0
3346,ENST00000311438,1716,1517,0,0.0
3347,ENST00000430500,1744,1545,0,0.0
3348,ENST00000417740,2098,1899,0,0.0
3349,ENST00000612278,2101,1902,0,0.0
3350,ENST00000326192,1663,1464,0,0.0
3351,ENST00000306494,8192,7993,182,15.784763190990615
3352,ENST00000527057,1788,1589,15,6.81793687131676
3353,ENST00000528239,3699,3500,21,4.295262949837103
3354,ENST00000525295,1362,1163,0,0.21470521666095238
3355,ENST00000682643,1865,1666,4,1.6666739764678142
3356,ENST00000533483,2234,2035,0,3.2796139855704223e-11
3357,ENST00000332793,2638,2439,0,2.4679893849824177e-13
3358,ENST00000532724,864,665,0,0.0
3359,ENST00000526800,699,500,0,0.0025461629123450344
3360,ENST00000279178,2366,2167,3,1.06296976713044
3361,ENST00000536333,1558,1359,0,3.1068150616468844e-07
3362,ENST00000536887,2599,2400,0,2.5630175511019725e-22
3363,ENST00000540857,3042,2843,0,2.6453302287785073e-24
3364,ENST00000539221,1167,968,0,1.1371570784572331e-11
3365,ENST00000301790,1166,967,0,1.1693386541518743e-11
3366,ENST00000394615,571,372,0,1.8612115098332311
3367,ENST00000538712,732,533,0,0.0
3368,ENST00000674247,1736,1537,0,5.760355125871094e-10
3369,ENST00000255684,1667,1468,1,0.8381219475361836
3370,ENST00000394618,1699,1500,0,1.1121917941551923e-09
3371,ENST00000340246,1425,1226,0,2.578700984526416e-07
3372,ENST00000415491,1816,1617,0,1.4637710161387515e-10
3373,ENST00000425950,1789,1590,0,0.09709309775996852
3374,ENST00000255688,758,559,93,116.3746365111488
3375,ENST00000439013,938,739,1,1.8353681514543836
3376,ENST00000354445,696,497,141,196.5434460454101
3377,ENST00000255695,738,539,18,23.121840946651186
3378,ENST00000323646,2594,2395,54,15.791244794080452
3379,ENST00000415826,1075,876,75,59.89659433853658
3380,ENST00000639271,957,758,112,102.84515531042364
3381,ENST00000540943,243,44,0,1.42162252208217e-08
3382,ENST00000398868,6899,6700,1582,163.54003901979192
3383,ENST00000538786,1920,1721,33,13.538518941609532
3384,ENST00000540699,714,515,0,0.2684946224906252
3385,ENST00000341307,2524,2325,283,84.38946556960786
3386,ENST00000356000,2645,2446,184,52.098776098885196
3387,ENST00000542238,735,536,0,0.14320805627751199
3388,ENST00000339997,4886,4687,5,0.8167327157738369
3389,ENST00000540798,3124,2925,21,5.0661574955397155
3390,ENST00000545432,545,346,0,1.6784272989372676e-08
3391,ENST00000543552,529,330,0,1.2022618831168912e-07
3392,ENST00000536011,992,793,4,3.6009303821844494
3393,ENST00000377819,4917,4718,4,0.6835643591215412
3394,ENST00000537981,2532,2333,1420,421.5310903919192
3395,ENST00000354497,1407,1208,139,79.87224976697779
3396,ENST00000433688,5716,5517,215,27.079625065382963
3397,ENST00000338498,723,524,7,9.69467550323614
3398,ENST00000445014,827,628,0,0.9756866989944587
3399,ENST00000546282,390,191,0,5.479161286954739e-15
3400,ENST00000294244,1954,1755,851,335.9031956610328
3401,ENST00000540893,554,355,18,36.73721905729548
3402,ENST00000535820,729,530,33,44.059009600979074
3403,ENST00000377810,4560,4361,264,42.03636310760573
3404,ENST00000508192,2924,2725,18,4.802135866228238
3405,ENST00000361128,3004,2805,12,3.1521793226272523
3406,ENST00000350490,2903,2704,10,2.5988123977537843
3407,ENST00000402010,4547,4348,397,63.3615438877804
3408,ENST00000502399,2885,2686,28,7.398571805886066
3409,ENST00000425897,2379,2180,42,13.563472123691556
3410,ENST00000513765,2666,2467,46,12.94777997764696
3411,ENST00000679216,2502,2303,24,7.407952165587722
3412,ENST00000543220,595,396,29,52.30391125787863
3413,ENST00000543674,557,358,3,6.339722338995307
3414,ENST00000540169,558,359,0,0.03679611128999226
3415,ENST00000509502,2862,2663,14,3.6692457922121933
3416,ENST00000677688,4717,4518,116,17.914273083078594
3417,ENST00000512060,411,212,0,2.704998711314555
3418,ENST00000408948,2112,1913,107,38.899675988028434
3419,ENST00000677303,2804,2605,25,6.855186027183371
3420,ENST00000301459,2915,2716,53,13.510915364158576
3421,ENST00000534965,958,759,20,18.45229119051771
3422,ENST00000539656,577,378,1,2.1603594331648712
3423,ENST00000544138,808,609,44,50.99149431288603
3424,ENST00000377793,3649,3450,720,144.5305053652477
3425,ENST00000542163,1035,836,4,3.816969114676137
3426,ENST00000314133,494,295,3282,7705.264230155196
3427,ENST00000535431,559,360,0,6.250099624951762e-07
3428,ENST00000541478,1803,1604,3,1.422060593106072
3429,ENST00000535715,1391,1192,5,3.476713608722714
3430,ENST00000428192,1296,1097,725,458.1289891733859
3431,ENST00000538426,1701,1502,1068,492.6100609410412
3432,ENST00000543004,1647,1448,262,125.3066104292744
3433,ENST00000543988,1259,1060,101,66.5979552433284
3434,ENST00000535140,638,439,108,170.62602827058438
3435,ENST00000255681,1257,1058,121,79.24772587268856
3436,ENST00000675777,1214,1015,41,28.583573537517598
3437,ENST00000682287,4170,3971,0,0.12839608467481875
3438,ENST00000246841,3949,3750,3,0.6025658331939743
3439,ENST00000358794,2743,2544,83,22.6253129634605
3440,ENST00000305218,2140,1941,3202,1142.2549170600332
3441,ENST00000536973,738,539,153,197.41468792110825
3442,ENST00000538945,1900,1701,1322,538.2707418504249
3443,ENST00000543847,772,573,180,217.85774665374598
3444,ENST00000540887,877,678,32,32.94785099643004
3445,ENST00000544997,1006,807,247,212.56669199324517
3446,ENST00000345728,2499,2300,2283,687.5107751259591
3447,ENST00000279227,2489,2290,2557,773.3446018861068
3448,ENST00000541252,714,515,152,205.48321534750352
3449,ENST00000545896,911,712,337,327.83391645555747
3450,ENST00000394547,865,666,108,112.2850859970239
3451,ENST00000394546,1058,859,38,30.68024897458163
3452,ENST00000541278,941,742,1,1.1325568030375595
3453,ENST00000317459,968,769,135,121.83062889926673
3454,ENST00000546133,382,183,57,219.06663853141262
3455,ENST00000544286,527,328,26,56.83700268072023
3456,ENST00000546089,684,485,27,39.37006730199303
3457,ENST00000545812,681,482,183,263.8694019082841
3458,ENST00000539325,746,547,4,5.297904722905499
3459,ENST00000543358,659,460,84,127.64968526567613
3460,ENST00000279206,1110,911,410,312.211329471345
3461,ENST00000535000,1071,872,66,52.460360242405656
3462,ENST00000441250,986,787,101,89.23656990489522
3463,ENST00000428347,876,677,84,86.44392565177498
3464,ENST00000534929,643,444,28,44.12280859643577
3465,ENST00000321685,1288,1089,61,38.913105166653665
3466,ENST00000628077,1130,931,237,176.35923625986018
3467,ENST00000355040,759,560,54,67.68383487146988
3468,ENST00000536006,693,494,37,53.1249649818696
3469,ENST00000321460,1015,816,197,167.82865436475805
3470,ENST00000535246,502,303,119,274.1765233537344
3471,ENST00000309422,1805,1606,1315,567.2217525135142
3472,ENST00000426086,1704,1505,283,130.60952721173618
3473,ENST00000541681,225,26,43,1155.3675773207408
3474,ENST00000309366,574,375,502,927.9706458467808
3475,ENST00000449942,613,414,18,30.791612845421056
3476,ENST00000535135,640,441,9,14.585487559252645
3477,ENST00000652094,611,412,15,25.492482488253675
3478,ENST00000652762,1655,1456,161,76.76389667438339
3479,ENST00000650773,618,419,42,69.55986709138035
3480,ENST00000309318,989,790,2184,1914.8647172018675
3481,ENST00000392210,600,401,47,81.3233787190588
3482,ENST00000542235,920,721,12,11.547861629319504
3483,ENST00000279230,4192,3993,262,45.43192566085591
3484,ENST00000540288,4469,4270,35,5.75696247050059
3485,ENST00000325234,3946,3747,169,31.317106867322092
3486,ENST00000394532,1157,958,12,9.029602145241414
3487,ENST00000309032,929,730,374,355.2149272763354
3488,ENST00000544785,525,326,112,238.76385197836754
3489,ENST00000394531,631,432,2,3.438756299560463
3490,ENST00000493798,325,126,115,635.4786538523666
3491,ENST00000492141,359,160,5,23.019054558929476
3492,ENST00000546139,1274,1075,13,8.650815499317222
3493,ENST00000538244,350,151,2,13.220397945856725
3494,ENST00000411458,1495,1296,1,0.8111204117425054
3495,ENST00000539851,1843,1644,32,13.674234927235606
3496,ENST00000536667,800,601,15,18.418637606320864
3497,ENST00000539833,998,799,1,1.1777720623502432
3498,ENST00000546201,790,591,11,13.10623173124372
3499,ENST00000377702,1478,1279,38,20.968503249723508
3500,ENST00000535675,542,343,0,0.0011816495098621296
3501,ENST00000543383,805,606,12,14.070595696225176
3502,ENST00000538032,560,361,20,39.73308938204664
3503,ENST00000438980,2166,1967,111,39.3094540968598
3504,ENST00000540370,527,328,5,11.182512249703844
3505,ENST00000313074,1485,1286,25,13.980682115645966
3506,ENST00000542190,431,232,26,79.55383143119326
3507,ENST00000541952,473,274,0,1.1679958895065037
3508,ENST00000536282,362,163,21,92.55070553087776
3509,ENST00000422670,1829,1630,0,9.307941460824819e-05
3510,ENST00000538767,1389,1190,0,0.4551462874144884
3511,ENST00000541349,1450,1251,0,0.11802434542219158
3512,ENST00000394525,1673,1474,0,0.0014076247911976568
3513,ENST00000539216,1723,1524,0,0.0005719062636729265
3514,ENST00000328404,780,581,3,4.747440739782528
3515,ENST00000539943,917,718,0,0.015626263102311477
3516,ENST00000406310,2293,2094,110,36.61417740091017
3517,ENST00000677967,2266,2067,155,51.9788540659963
3518,ENST00000000442,2274,2075,152,50.7389821522634
3519,ENST00000539594,747,548,46,58.61875452086997
3520,ENST00000405666,2283,2084,186,61.99400751766571
3521,ENST00000468670,738,539,12,15.707101273950917
3522,ENST00000545035,677,478,38,56.24164266191495
3523,ENST00000544844,812,613,1444,1631.3820559154296
3524,ENST00000308774,561,362,788,1508.31149650368
3525,ENST00000265462,860,661,2511,2630.2557735743585
3526,ENST00000352435,596,397,240,419.09832908516205
3527,ENST00000347941,463,264,166,436.9566142560835
3528,ENST00000356786,4934,4735,2807,410.4839706810632
3529,ENST00000359902,2326,2127,142,46.4139567011937
3530,ENST00000301897,870,671,73,75.51785937584664
3531,ENST00000528057,3121,2922,244,57.903021987121626
3532,ENST00000334205,3128,2929,464,109.84251209903056
3533,ENST00000528355,2532,2333,167,49.79953937860057
3534,ENST00000530504,2114,1915,150,54.28773709187218
3535,ENST00000377585,2124,1925,0,0.0
3536,ENST00000301891,3545,3346,0,0.0
3537,ENST00000377581,1975,1776,0,0.0
3538,ENST00000428570,971,772,0,0.0
3539,ENST00000416590,947,748,0,0.0
3540,ENST00000377567,2599,2400,0,0.0
3541,ENST00000377572,2887,2688,0,0.0
3542,ENST00000377574,2792,2593,0,0.0
3543,ENST00000473690,2522,2323,0,0.0
3544,ENST00000336464,1854,1655,0,0.0
3545,ENST00000301894,3535,3336,1,0.4150902599874921
3546,ENST00000377559,6413,6214,0,2.10970608313057e-08
3547,ENST00000265459,6632,6433,0,8.280942863508088e-09
3548,ENST00000409571,6559,6360,0,1.1269471599744573e-08
3549,ENST00000688050,4688,4489,0,0.0
3550,ENST00000688454,3032,2833,0,0.0
3551,ENST00000693456,3807,3608,0,0.0
3552,ENST00000689935,3714,3515,0,0.0
3553,ENST00000423049,1024,825,0,0.0
3554,ENST00000487484,562,363,0,0.0
3555,ENST00000442300,878,679,0,0.0
3556,ENST00000417749,1336,1137,0,0.0
3557,ENST00000437746,1245,1046,0,0.0
3558,ENST00000377494,2983,2784,24,6.006378395422083
3559,ENST00000421556,2168,1969,31,11.04429418620663
3560,ENST00000394432,2268,2069,36,12.056452783889618
3561,ENST00000377497,2221,2022,63,21.604732127586704
3562,ENST00000354024,2310,2111,13,4.451066738555606
3563,ENST00000445445,956,757,15,13.866186494404808
3564,ENST00000431822,935,736,0,0.020678732834890176
3565,ENST00000441258,649,450,1,2.5835446581651946
3566,ENST00000394428,444,245,0,0.000290688676571842
3567,ENST00000394429,453,254,0,1.2646619082510898e-06
3568,ENST00000377486,667,468,0,0.0001235716811531178
3569,ENST00000377487,642,443,0,0.00042391809797326114
3570,ENST00000377489,583,384,0,0.0010296944386931713
3571,ENST00000394430,2174,1975,41,14.37535251736491
3572,ENST00000377485,429,230,5,17.570577641613685
3573,ENST00000430645,598,399,3,6.32591559957369
3574,ENST00000419843,400,201,0,1.3627478648264268
3575,ENST00000377432,2611,2412,15,4.5465483616585
3576,ENST00000164139,2866,2667,1,0.3014724185393366
3577,ENST00000377387,2947,2748,177,44.764472912724166
3578,ENST00000377390,3282,3083,2934,659.0187532624084
3579,ENST00000227503,2850,2651,686,179.34695357856486
3580,ENST00000377394,2854,2655,660,172.1925932328015
3581,ENST00000448404,2778,2579,509,136.7958311489637
3582,ENST00000334944,3094,2895,328,78.51422034711055
3583,ENST00000681407,3631,3432,430,86.92757238156591
3584,ENST00000443908,767,568,53,65.38125204025637
3585,ENST00000413725,843,644,235,252.815733815509
3586,ENST00000433274,2317,2118,58,19.033959760329243
3587,ENST00000486867,875,676,352,360.6020965549615
3588,ENST00000413951,623,424,9,14.730657938154536
3589,ENST00000432725,475,276,0,0.010285707320576456
3590,ENST00000294066,7147,6948,255,25.466709887491767
3591,ENST00000435926,3169,2970,561,131.0084056384946
3592,ENST00000424945,1175,976,191,135.55182294238725
3593,ENST00000377350,2931,2732,823,208.82339468664296
3594,ENST00000433890,2410,2211,414,129.7930873717669
3595,ENST00000439069,947,748,69,64.56843654118379
3596,ENST00000444560,469,270,44,115.20560298425772
3597,ENST00000377316,2868,2669,7,2.07389758373821
3598,ENST00000377313,2691,2492,77,21.55782460666053
3599,ENST00000315422,2960,2761,82,20.675959747828102
3600,ENST00000450708,2712,2513,76,21.06145265856032
3601,ENST00000377321,2614,2415,43,12.336846649349933
3602,ENST00000377326,3150,2951,10,2.4761018314082976
3603,ENST00000312049,2731,2532,52,14.459893715312633
3604,ENST00000672304,2800,2601,215,57.29406173379756
3605,ENST00000394376,1931,1732,238,95.1748798613719
3606,ENST00000440873,2661,2462,129,36.382611803698275
3607,ENST00000394374,1203,1004,95,65.54059258532632
3608,ENST00000672079,1246,1047,12,8.348463417300566
3609,ENST00000413626,870,671,76,79.14169758316021
3610,ENST00000424912,816,617,0,1.789144631521081e-05
3611,ENST00000429702,944,745,0,1.1018577086002311e-07
3612,ENST00000342711,6161,5962,50,5.83505361621749
3613,ENST00000320631,4453,4254,675,109.90945175333496
3614,ENST00000621096,3336,3137,3841,847.9227585988386
3615,ENST00000359393,3618,3419,288,58.32258814186838
3616,ENST00000421510,1015,816,135,115.36582569590351
3617,ENST00000433803,1191,992,46,32.341813709285375
3618,ENST00000455148,546,347,134,269.3186578522844
3619,ENST00000457202,534,335,67,139.6150245396211
3620,ENST00000411683,557,358,101,195.51297756206375
3621,ENST00000418259,5654,5455,322,40.872974451754644
3622,ENST00000377264,6318,6119,222,25.193262927826634
3623,ENST00000421419,1481,1282,37,20.156072736527737
3624,ENST00000526559,887,688,40,40.47795679057237
3625,ENST00000164133,2729,2530,495,135.6220823571829
3626,ENST00000532850,786,587,12,14.389149787404675
3627,ENST00000279168,752,553,0,0.0
3628,ENST00000533257,582,383,0,0.0
3629,ENST00000532246,466,267,0,0.0
3630,ENST00000532617,333,134,0,0.0
3631,ENST00000530444,1037,838,0,0.0
3632,ENST00000301896,1292,1093,0,0.0
3633,ENST00000530735,2046,1847,0,0.0
3634,ENST00000432175,838,639,0,0.0
3635,ENST00000435842,1949,1750,5,2.056954651215871
3636,ENST00000301887,2066,1867,23,8.628286962160384
3637,ENST00000527716,1230,1031,0,0.362240001736203
3638,ENST00000534177,569,370,0,1.8620773260461527
3639,ENST00000246747,932,733,1293,1221.6630857390348
3640,ENST00000529384,830,631,134,147.11434585224117
3641,ENST00000533729,795,596,194,226.487817269239
3642,ENST00000301886,2392,2193,21,6.786416979765679
3643,ENST00000377244,1908,1709,264,107.26665852654828
3644,ENST00000529673,573,374,0,0.0001697223698566147
3645,ENST00000534637,704,505,17,23.99968429581724
3646,ENST00000524831,627,428,0,0.9633684702127506
3647,ENST00000352068,771,572,15,18.92044660528602
3648,ENST00000525648,312,113,4,26.943454992148908
3649,ENST00000531072,1362,1163,45,27.09708305157972
3650,ENST00000398846,1563,1364,40,20.716174427883
3651,ENST00000652489,1261,1062,144,93.89525108929685
3652,ENST00000674184,1366,1167,65,38.94961063573996
3653,ENST00000533753,690,491,29,41.109907352601084
3654,ENST00000532450,635,436,0,0.0023827785962038583
3655,ENST00000358658,2708,2509,13,3.76642691248701
3656,ENST00000526799,959,760,13,12.451809450866362
3657,ENST00000340252,2376,2177,0,0.13333873141799454
3658,ENST00000355721,2100,1901,1,0.6174925453292893
3659,ENST00000356632,2118,1919,1,0.4985950158196092
3660,ENST00000526516,800,601,2,3.077438051763404
3661,ENST00000532802,566,367,18,34.03366929633966
3662,ENST00000530995,942,743,0,0.00016256816023851273
3663,ENST00000533842,495,296,35,83.34000241935823
3664,ENST00000533340,851,652,0,2.798297918689864e-08
3665,ENST00000528884,973,774,2,2.6230635071815565
3666,ENST00000530139,563,364,11,22.366402286165187
3667,ENST00000529290,789,590,0,0.0
3668,ENST00000525464,672,473,0,0.0
3669,ENST00000275517,2475,2276,1356,412.50684593351974
3670,ENST00000524733,835,636,59,64.91733535053966
3671,ENST00000404147,1012,813,42,36.22519051896535
3672,ENST00000527430,692,493,87,123.32857476300534
3673,ENST00000294258,1382,1183,296,173.6605097890195
3674,ENST00000525509,478,279,0,0.17235270618264462
3675,ENST00000531761,518,319,0,2.1374824286229983
3676,ENST00000453524,718,519,4,5.533734035676902
3677,ENST00000526334,692,493,27,38.14611935204929
3678,ENST00000526791,384,185,5,20.573471859876108
3679,ENST00000526945,576,377,84,155.3857663199407
3680,ENST00000532200,802,603,11,13.370885300777159
3681,ENST00000530488,158,0,0,0.0
3682,ENST00000530744,413,214,43,139.65496214086528
3683,ENST00000524632,396,197,0,0.0
3684,ENST00000525544,391,192,0,0.0
3685,ENST00000530719,509,310,0,0.0
3686,ENST00000524603,436,237,0,0.0
3687,ENST00000528588,723,524,3,5.254232344550964
3688,ENST00000530773,837,638,10,11.596183797063746
3689,ENST00000279281,2661,2462,1970,554.1205130414326
3690,ENST00000534124,1089,890,44,34.67819572359398
3691,ENST00000529180,1027,828,16,13.382898232313593
3692,ENST00000533487,600,401,0,0.1449062335454386
3693,ENST00000639871,243,44,103,1630.9267161835062
3694,ENST00000526578,534,335,13,27.526251570190073
3695,ENST00000534557,854,655,226,239.81106519535928
3696,ENST00000533827,1078,879,24,19.37629090541344
3697,ENST00000526856,691,492,231,326.26710003831107
3698,ENST00000530673,633,434,136,216.96478933102492
3699,ENST00000526809,829,630,0,0.17966968672237124
3700,ENST00000524986,729,530,40,53.240872053709545
3701,ENST00000534371,913,714,0,0.1438282950295235
3702,ENST00000279263,1578,1379,112,56.533925875302124
3703,ENST00000529601,1671,1472,38,18.08928724547053
3704,ENST00000525385,1014,815,11,9.583677626936788
3705,ENST00000345348,1490,1291,42,22.874488768505636
3706,ENST00000531321,945,746,1,1.6836566443715828
3707,ENST00000529292,1305,1106,21,13.255632952556075
3708,ENST00000529414,749,550,1,2.4209866984971002
3709,ENST00000526085,570,371,0,1.6755215911100152
3710,ENST00000530750,365,166,20,85.63724907371967
3711,ENST00000524690,843,644,0,0.5787246611572364
3712,ENST00000527968,544,345,49,99.56769266299303
3713,ENST00000528802,692,493,15,21.69684499160173
3714,ENST00000310597,1299,1100,124,78.11283107301149
3715,ENST00000528598,579,380,1,3.4594518721111203
3716,ENST00000531743,697,498,19,27.559830810120943
3717,ENST00000529639,506,307,9374,21142.36554323288
3718,ENST00000525297,355,156,246,1094.294064110514
3719,ENST00000527548,538,339,179,365.8237777252846
3720,ENST00000279259,461,262,66,176.99394248896846
3721,ENST00000529259,1125,926,37,27.70411334791016
3722,ENST00000526555,507,308,16,37.06653877326069
3723,ENST00000434372,533,334,274,568.7678004876267
3724,ENST00000377190,3038,2839,714,174.32509778321744
3725,ENST00000294256,3048,2849,652,158.5365438576622
3726,ENST00000307289,2841,2642,491,128.8247400211345
3727,ENST00000526060,3144,2945,218,51.33634078361565
3728,ENST00000531018,826,627,79,88.05165471994827
3729,ENST00000532771,709,510,25,34.61851664485183
3730,ENST00000527142,796,597,12,14.798554571640045
3731,ENST00000528487,775,576,46,56.04539678192947
3732,ENST00000534078,518,319,19,42.90503132701294
3733,ENST00000526319,1906,1707,230,93.67238741038953
3734,ENST00000526171,501,302,0,0.19951812784834755
3735,ENST00000279242,2026,1827,952,361.02538463706884
3736,ENST00000531705,489,290,28,67.15955701000166
3737,ENST00000533943,688,489,106,150.32346977627367
3738,ENST00000377185,991,792,0,0.0
3739,ENST00000528396,571,372,15,28.031156487085283
3740,ENST00000529133,593,394,140,246.674939624259
3741,ENST00000533820,3083,2884,406,97.65379845666122
3742,ENST00000527739,582,383,1,3.126320140442652
3743,ENST00000526966,550,351,13,27.602549681158546
3744,ENST00000533129,2792,2593,1046,279.4127135579623
3745,ENST00000524773,2960,2761,755,189.5671424757151
3746,ENST00000279247,2952,2753,1562,393.07505848386586
3747,ENST00000532285,568,369,1,2.4404998706296746
3748,ENST00000534373,581,382,0,0.004986922234445395
3749,ENST00000526954,754,555,11,14.138095577582117
3750,ENST00000531068,496,297,0,0.07318938793425878
3751,ENST00000527699,564,365,0,0.9124343113730893
3752,ENST00000533909,573,374,0,0.15735121550602718
3753,ENST00000527323,3086,2887,196,47.22280810119638
3754,ENST00000526468,690,491,17,24.844234843840386
3755,ENST00000527850,2403,2204,185,58.33528948824235
3756,ENST00000265465,3544,3345,1201,248.62272922924393
3757,ENST00000532391,580,381,25,45.91158697688109
3758,ENST00000525924,873,674,184,189.06433316578688
3759,ENST00000649896,4256,4057,54,9.253447469267389
3760,ENST00000279249,1963,1764,68,27.008781516480507
3761,ENST00000533419,1279,1080,2,1.519158994189666
3762,ENST00000528416,3714,3515,178,35.099949542935946
3763,ENST00000415073,2085,1886,23,8.4503965563559
3764,ENST00000252268,2462,2263,1122,343.4988338627936
3765,ENST00000532102,524,325,60,129.82616814986113
3766,ENST00000531989,1573,1374,164,82.70527634194791
3767,ENST00000309880,2028,1829,25,9.463787338440094
3768,ENST00000527174,2138,1939,167,59.698720989867496
3769,ENST00000534028,2432,2233,111,34.54187687689226
3770,ENST00000398802,2261,2062,38,12.810507329570868
3771,ENST00000294187,2196,1997,64,22.427992793254457
3772,ENST00000526898,3088,2889,28,6.921433964299102
3773,ENST00000526432,894,695,68,67.74791530144265
3774,ENST00000533629,1012,813,14,12.322428582438171
3775,ENST00000526259,572,373,52,97.18502363533977
3776,ENST00000530936,561,362,2,4.747534438439378
3777,ENST00000529962,569,370,12,24.135897194541162
3778,ENST00000524438,603,404,8,15.322563304727334
3779,ENST00000531296,366,167,6,27.492792273442394
3780,ENST00000533782,677,478,2,3.899319340495245
3781,ENST00000355991,3514,3315,618,129.0912894277774
3782,ENST00000317568,3685,3486,754,149.9433229405057
3783,ENST00000416776,1818,1619,60,25.98644847063717
3784,ENST00000526201,568,369,1,2.2510070544902447
3785,ENST00000525156,380,181,29,113.85249495901597
3786,ENST00000525364,2584,2385,185,53.98852067847738
3787,ENST00000270176,2636,2437,294,83.67849635183185
3788,ENST00000420247,2583,2384,545,158.470427255296
3789,ENST00000533862,2570,2371,181,52.91982850126761
3790,ENST00000524944,2715,2516,191,52.79617354302751
3791,ENST00000527009,2586,2387,180,52.324728392416084
3792,ENST00000531601,896,697,106,106.12920570618284
3793,ENST00000528545,981,782,109,96.6878132191365
3794,ENST00000301873,4833,4634,2,0.432620975396645
3795,ENST00000526825,4498,4299,1,0.25831416714360345
3796,ENST00000689505,4710,4511,3,0.5682360153436377
3797,ENST00000530866,4512,4313,51,8.202888399245246
3798,ENST00000322147,4046,3847,35,6.46157653274699
3799,ENST00000528516,3935,3736,31,5.791051609521799
3800,ENST00000526927,3344,3145,1,0.26215931977152646
3801,ENST00000532661,863,664,36,38.25543337359929
3802,ENST00000531405,879,680,15,15.847999008152803
3803,ENST00000309328,769,570,27,33.9781924906367
3804,ENST00000527920,806,607,2,3.2565143575319992
3805,ENST00000526877,713,514,290,391.6816003421378
3806,ENST00000533115,1077,878,13,10.689400407589329
3807,ENST00000526433,739,540,66,84.89295459220656
3808,ENST00000316409,1409,1210,36,21.10357502115837
3809,ENST00000449319,1337,1138,48,29.656065220285328
3810,ENST00000530349,1251,1052,113,74.66128046104637
3811,ENST00000533237,2267,2068,23,7.717145246765073
3812,ENST00000309295,5170,4971,1751,243.92812266957222
3813,ENST00000634639,1643,1444,2,1.4144453031464497
3814,ENST00000533465,793,594,123,144.15564426887892
3815,ENST00000340313,1121,922,1,0.8894681293793769
3816,ENST00000342202,1283,1084,0,0.011247982718805826
3817,ENST00000394216,1563,1364,0,2.274454541717245e-05
3818,ENST00000394217,1372,1173,0,0.001336038375706298
3819,ENST00000530380,356,157,0,3.5086373224630614
3820,ENST00000525254,445,246,0,1.9018716382700753e-05
3821,ENST00000532507,1812,1613,75,32.3199967763649
3822,ENST00000530153,2830,2631,63,16.724334138408043
3823,ENST00000309100,3543,3344,1302,269.7736552800219
3824,ENST00000524848,2139,1940,58,20.85742837952683
3825,ENST00000526293,571,372,18,35.141931353057444
3826,ENST00000529839,561,362,25,49.50141575025224
3827,ENST00000355703,7102,6903,1369,137.3106567029262
3828,ENST00000534313,3499,3300,2271,476.5411375998409
3829,ENST00000533361,562,363,89,170.56544797979103
3830,ENST00000526137,379,180,11,43.233611028081654
3831,ENST00000527525,3235,3036,896,204.51690981546184
3832,ENST00000394224,3628,3429,964,194.74292401039253
3833,ENST00000612991,2266,2067,56,18.84065636422635
3834,ENST00000525693,3183,2984,22,5.187324815600719
3835,ENST00000406246,2517,2318,1228,366.89528599332317
3836,ENST00000526283,2004,1805,56,21.679551267993634
3837,ENST00000308639,2681,2482,259,72.39642580674577
3838,ENST00000532999,1341,1142,2,1.3714106480524253
3839,ENST00000526257,215,16,43,1893.0471042061286
3840,ENST00000529389,992,793,1,1.3028037896808038
3841,ENST00000525658,808,609,13,14.898385023407462
3842,ENST00000533546,569,370,4,7.529127115245186
3843,ENST00000527909,591,392,0,1.171796622027203
3844,ENST00000534558,692,493,7,10.023393881288584
3845,ENST00000527749,771,572,0,0.4235768374024387
3846,ENST00000532879,567,368,1,2.9534813703519647
3847,ENST00000531238,541,342,111,226.51417844680984
3848,ENST00000533187,456,257,8,22.638465902989044
3849,ENST00000527874,578,379,2,4.343889221480867
3850,ENST00000534283,575,376,0,1.9164680626831048e-18
3851,ENST00000377046,2237,2038,27,9.25553030522597
3852,ENST00000352980,2059,1860,65,24.27327251663942
3853,ENST00000530446,1697,1498,459,212.19076182662084
3854,ENST00000534104,576,377,34,62.888194316874625
3855,ENST00000341318,2080,1881,141,52.12403379894938
3856,ENST00000530605,499,300,33,77.34158995987221
3857,ENST00000528198,609,410,0,0.23509872277001304
3858,ENST00000531880,845,646,0,0.34341132630343674
3859,ENST00000534650,1875,1676,39,16.408865201630356
3860,ENST00000534681,583,384,0,0.2169682875842367
3861,ENST00000533596,709,510,51,70.26187807189585
3862,ENST00000534482,3311,3112,135,30.143013378196283
3863,ENST00000308418,2645,2446,78,22.161546519287924
3864,ENST00000531596,2085,1886,48,17.707422113709804
3865,ENST00000644142,1750,1551,329,147.08053597468765
3866,ENST00000527610,835,636,262,285.81859310570024
3867,ENST00000532090,6980,6781,716,73.15640874932654
3868,ENST00000335987,2988,2789,3,0.744751539993127
3869,ENST00000532448,1774,1575,0,0.0
3870,ENST00000308162,1245,1046,16601,10989.20668347699
3871,ENST00000525451,1878,1679,11,4.92218831975184
3872,ENST00000527344,962,763,840,762.6083204379314
3873,ENST00000531407,1062,863,52,41.76772187680642
3874,ENST00000524553,860,661,842,882.9565195370093
3875,ENST00000534769,758,559,6,8.053452644797089
3876,ENST00000531413,636,437,3217,5098.269345623001
3877,ENST00000532134,855,656,13,13.877638702891076
3878,ENST00000530413,647,448,27,41.95814047402173
3879,ENST00000534784,737,538,2,2.8049858933759446
